"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 28, 2015","316.60","318.20","318.20","316.40","2.57K","-0.50%"
"Apr 27, 2015","318.20","324.00","324.00","318.20","2.89K","-0.56%"
"Apr 24, 2015","320.00","323.20","329.80","320.00","2.00K","-0.62%"
"Apr 23, 2015","322.00","330.00","330.00","320.20","1.05K","-1.53%"
"Apr 22, 2015","327.00","327.00","327.00","325.00","1.11K","-0.30%"
"Apr 21, 2015","328.00","330.00","330.00","320.20","0.70K","0.92%"
"Apr 20, 2015","325.00","330.00","330.00","325.00","16.98K","-2.69%"
"Apr 17, 2015","334.00","330.00","335.00","325.00","10.86K","2.45%"
"Apr 16, 2015","326.00","326.00","330.00","326.00","36.34K","-1.21%"
"Apr 15, 2015","330.00","326.00","335.00","320.00","6.62K","0.61%"
"Apr 14, 2015","328.00","330.00","332.00","328.00","22.52K","-2.09%"
"Apr 13, 2015","335.00","336.00","336.00","335.00","0.25K","-0.30%"
"Apr 10, 2015","336.00","330.00","339.80","330.00","0.30K","0.00%"
"Apr 08, 2015","336.00","330.00","336.00","330.00","9.90K","1.82%"
"Apr 07, 2015","330.00","325.00","332.00","325.00","25.12K","1.66%"
"Apr 06, 2015","324.60","318.80","325.00","318.80","4.23K","2.40%"
"Apr 01, 2015","317.00","316.00","317.00","316.00","0.57K","0.32%"
"Mar 31, 2015","316.00","320.60","320.60","316.00","1.85K","-1.37%"
"Mar 30, 2015","320.40","330.00","330.00","320.00","0.71K","-2.91%"
"Mar 27, 2015","330.00","332.40","332.40","330.00","4.30K","-0.72%"
"Mar 26, 2015","332.40","336.00","336.00","332.40","0.42K","-1.07%"
"Mar 25, 2015","336.00","339.80","340.00","336.00","1.67K","-1.06%"
"Mar 24, 2015","339.60","335.20","339.60","332.40","16.32K","1.31%"
"Mar 23, 2015","335.20","340.80","340.80","335.00","20.67K","-1.64%"
"Mar 20, 2015","340.80","343.00","343.00","340.00","3.61K","-0.79%"
"Mar 19, 2015","343.50","346.47","346.47","341.52","6.14K","-0.86%"
"Mar 18, 2015","346.47","346.47","349.24","342.51","12.45K","0.00%"
"Mar 17, 2015","346.47","348.45","353.40","346.47","9.06K","-0.57%"
"Mar 16, 2015","348.45","349.04","350.43","346.47","4.82K","-0.11%"
"Mar 13, 2015","348.85","349.44","350.43","348.65","2.14K","0.11%"
"Mar 12, 2015","348.45","351.42","352.41","348.45","4.93K","-0.79%"
"Mar 11, 2015","351.22","354.39","354.39","349.24","26.13K","-0.89%"
"Mar 10, 2015","354.39","351.42","354.39","349.44","48.47K","0.85%"
"Mar 09, 2015","351.42","352.61","352.61","351.42","3.75K","-0.39%"
"Mar 06, 2015","352.80","354.39","355.38","352.61","28.47K","-0.95%"
"Mar 05, 2015","356.17","350.23","356.17","349.44","37.24K","1.07%"
"Mar 04, 2015","352.41","354.19","354.19","350.23","0.53K","-0.56%"
"Mar 03, 2015","354.39","347.06","355.38","347.06","52.56K","0.85%"
"Mar 02, 2015","351.42","351.42","351.42","346.67","3.05K","0.00%"
