"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 01, 1999","1,392.10","1,381.75","1,395.50","1,372.00","36.58K","0.75%"
"Jun 30, 1999","1,381.70","1,357.00","1,386.50","1,349.50","36.75K","1.84%"
"Jun 29, 1999","1,356.70","1,343.50","1,362.50","1,339.25","36.28K","0.94%"
"Jun 28, 1999","1,344.00","1,329.75","1,346.75","1,329.50","32.15K","1.13%"
"Jun 25, 1999","1,329.00","1,332.25","1,342.00","1,324.25","32.35K","-0.29%"
"Jun 24, 1999","1,332.80","1,342.25","1,345.75","1,319.00","47.64K","-0.71%"
"Jun 23, 1999","1,342.30","1,349.25","1,350.50","1,335.75","45.45K","-0.52%"
"Jun 22, 1999","1,349.30","1,360.00","1,364.50","1,348.00","37.71K","-0.79%"
"Jun 21, 1999","1,360.00","1,355.50","1,364.50","1,349.50","33.11K","1.38%"
"Jun 18, 1999","1,341.50","1,339.50","1,345.00","1,332.00","0.08K","0.00%"
"Jun 17, 1999","1,341.50","1,331.00","1,344.25","1,322.50","0.65K","0.92%"
"Jun 16, 1999","1,329.25","1,303.75","1,333.25","1,303.75","1.32K","1.86%"
"Jun 15, 1999","1,305.00","1,305.00","1,311.75","1,295.00","1.49K","0.68%"
"Jun 14, 1999","1,296.25","1,294.50","1,308.50","1,292.50","1.32K","-0.86%"
"Jun 11, 1999","1,307.50","1,307.00","1,314.25","1,288.25","2.12K","-0.04%"
"Jun 10, 1999","1,308.00","1,319.00","1,319.75","1,293.25","6.48K","-0.82%"
"Jun 09, 1999","1,318.80","1,320.50","1,327.50","1,315.50","40.26K","-0.19%"
"Jun 08, 1999","1,321.25","1,332.50","1,335.00","1,314.25","40.13K","-0.83%"
"Jun 07, 1999","1,332.25","1,329.00","1,339.00","1,327.00","32.69K","2.09%"
"Jun 04, 1999","1,305.00","1,304.75","1,331.00","1,295.50","38.81K","0.00%"
"Jun 03, 1999","1,305.00","1,296.00","1,306.50","1,292.50","37.09K","0.68%"
"Jun 02, 1999","1,296.25","1,295.75","1,299.25","1,278.00","46.90K","0.06%"
"Jun 01, 1999","1,295.50","1,298.75","1,303.00","1,282.50","38.99K","0.74%"
"May 28, 1999","1,286.00","1,286.25","1,308.00","1,284.25","27.47K","0.00%"
"May 27, 1999","1,286.00","1,305.25","1,308.00","1,278.00","51.17K","-1.42%"
"May 26, 1999","1,304.50","1,283.50","1,310.75","1,280.50","50.55K","1.56%"
"May 25, 1999","1,284.50","1,310.00","1,322.25","1,285.00","52.15K","-2.13%"
"May 24, 1999","1,312.50","1,335.00","1,340.00","1,306.00","47.01K","-2.23%"
"May 21, 1999","1,342.50","1,342.50","1,345.00","1,329.25","34.26K","0.00%"
"May 20, 1999","1,342.50","1,349.25","1,356.00","1,341.00","33.84K","-0.50%"
"May 19, 1999","1,349.25","1,339.50","1,350.25","1,333.25","40.18K","0.60%"
"May 18, 1999","1,341.25","1,341.25","1,350.25","1,326.00","36.26K","0.02%"
"May 17, 1999","1,341.00","1,338.25","1,346.00","1,325.50","40.18K","-2.47%"
