"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 11, 2019","98.00","97.50","98.10","96.65","952.84K","0.51%"
"Nov 08, 2019","97.50","96.35","98.00","95.20","1.49M","1.19%"
"Nov 07, 2019","96.35","98.00","98.00","95.85","2.25M","-0.26%"
"Nov 06, 2019","96.60","100.00","100.00","96.20","2.39M","-3.40%"
"Nov 05, 2019","100.00","97.95","100.00","97.50","3.62M","2.77%"
"Nov 04, 2019","97.30","97.55","98.70","97.00","4.02M","0.31%"
"Oct 31, 2019","97.00","99.80","99.90","96.70","5.60M","-2.90%"
"Oct 30, 2019","99.90","99.00","99.90","98.50","2.47M","0.86%"
"Oct 29, 2019","99.05","98.95","99.35","98.50","1.38M","0.05%"
"Oct 28, 2019","99.00","99.00","99.30","98.50","2.40M","0.00%"
"Oct 25, 2019","99.00","97.50","100.50","97.50","5.75M","1.90%"
"Oct 24, 2019","97.15","96.80","97.60","96.20","854.43K","0.15%"
"Oct 23, 2019","97.00","97.60","97.60","95.95","1.88M","-0.61%"
"Oct 22, 2019","97.60","95.45","97.80","94.95","3.09M","2.20%"
"Oct 21, 2019","95.50","95.10","95.50","94.95","608.21K","0.42%"
"Oct 18, 2019","95.10","95.10","95.20","94.60","2.05M","0.11%"
"Oct 17, 2019","95.00","95.00","95.30","94.80","4.78M","1.06%"
"Oct 16, 2019","94.00","93.10","94.00","92.25","3.64M","0.97%"
"Oct 15, 2019","93.10","93.40","93.40","92.65","1.52M","-0.32%"
"Oct 14, 2019","93.40","92.95","93.80","92.60","1.72M","0.48%"
"Oct 11, 2019","92.95","91.45","93.00","91.45","1.06M","-0.11%"
"Oct 10, 2019","93.05","91.50","93.25","91.45","3.03M","1.69%"
"Oct 09, 2019","91.50","92.20","92.20","91.15","1.62M","-0.76%"
"Oct 08, 2019","92.20","93.00","94.00","91.70","1.83M","-0.86%"
"Oct 07, 2019","93.00","92.50","93.30","91.70","1.12M","0.00%"
"Oct 04, 2019","93.00","89.50","93.05","89.50","2.43M","2.54%"
"Oct 03, 2019","90.70","90.00","90.70","89.00","1.30M","-0.98%"
"Oct 02, 2019","91.60","92.00","92.35","91.05","1.35M","-0.54%"
"Oct 01, 2019","92.10","92.30","92.30","91.00","1.72M","-0.97%"
"Sep 30, 2019","93.00","91.80","93.00","91.30","1.54M","1.31%"
"Sep 27, 2019","91.80","91.50","92.30","91.00","475.63K","0.38%"
"Sep 26, 2019","91.45","91.30","92.20","90.55","1.93M","-0.05%"
"Sep 25, 2019","91.50","91.55","92.40","91.35","1.45M","0.00%"
"Sep 24, 2019","91.50","90.75","92.40","90.05","1.50M","1.27%"
"Sep 23, 2019","90.35","91.10","91.50","90.00","1.90M","-0.82%"
"Sep 20, 2019","91.10","93.10","93.45","91.10","3.90M","-2.25%"
"Sep 19, 2019","93.20","93.50","93.75","92.50","4.95M","-0.32%"
"Sep 18, 2019","93.50","93.00","94.10","92.10","5.93M","0.54%"
"Sep 17, 2019","93.00","94.35","94.35","91.75","1.79M","-1.43%"
"Sep 16, 2019","94.35","94.30","94.40","94.00","1.65M","0.05%"
"Sep 13, 2019","94.30","92.75","94.35","91.80","3.38M","1.18%"
"Sep 12, 2019","93.20","93.00","93.20","91.75","2.75M","0.22%"
"Sep 11, 2019","93.00","92.60","93.00","92.00","5.03M","0.27%"
"Sep 10, 2019","92.75","92.45","92.75","90.05","1.40M","0.05%"
"Sep 09, 2019","92.70","89.40","92.75","89.00","1.86M","4.16%"
"Sep 06, 2019","89.00","88.50","89.70","88.50","955.73K","-0.56%"
"Sep 05, 2019","89.50","87.10","89.90","87.10","1.91M","1.99%"
"Sep 04, 2019","87.75","86.70","87.75","86.70","896.09K","0.86%"
"Sep 03, 2019","87.00","87.00","87.50","86.80","1.44M","0.00%"
"Sep 02, 2019","87.00","87.75","88.05","87.00","950.30K","-1.08%"
"Aug 30, 2019","87.95","87.60","88.30","87.05","3.41M","0.51%"
"Aug 29, 2019","87.50","86.90","87.50","86.80","2.39M","0.63%"
"Aug 28, 2019","86.95","87.10","87.50","86.60","2.08M","-0.17%"
"Aug 27, 2019","87.10","89.50","89.50","86.75","3.89M","-3.11%"
"Aug 23, 2019","89.90","88.45","89.95","87.25","1.72M","1.58%"
"Aug 22, 2019","88.50","88.50","88.50","87.20","1.83M","0.57%"
"Aug 20, 2019","88.00","89.70","90.00","88.00","1.75M","-2.22%"
"Aug 19, 2019","90.00","89.00","90.00","88.15","1.68M","1.12%"
"Aug 16, 2019","89.00","89.90","90.90","88.05","2.11M","-1.11%"
"Aug 15, 2019","90.00","89.20","90.00","86.25","2.24M","-0.33%"
"Aug 14, 2019","90.30","89.50","91.65","89.50","1.37M","-1.47%"
"Aug 13, 2019","91.65","93.90","94.15","89.00","3.92M","-2.76%"
"Aug 09, 2019","94.25","94.00","94.90","94.00","3.04M","0.11%"
"Aug 08, 2019","94.15","93.90","94.90","92.20","4.55M","0.16%"
"Aug 07, 2019","94.00","89.00","95.00","89.00","5.93M","6.21%"
"Aug 06, 2019","88.50","89.95","89.95","88.00","4.07M","-2.21%"
"Aug 05, 2019","90.50","92.40","92.40","90.00","2.59M","-2.06%"
"Aug 02, 2019","92.40","91.50","92.40","89.60","2.35M","0.98%"
"Aug 01, 2019","91.50","90.00","91.60","89.30","2.55M","1.67%"
"Jul 31, 2019","90.00","90.00","90.00","89.40","2.66M","-0.66%"
"Jul 30, 2019","90.60","90.00","90.90","89.55","2.61M","0.72%"
"Jul 29, 2019","89.95","90.60","90.60","89.25","1.86M","-0.72%"
"Jul 26, 2019","90.60","90.05","91.00","90.05","1.10M","-1.09%"
"Jul 25, 2019","91.60","90.00","91.60","90.00","1.89M","1.78%"
"Jul 24, 2019","90.00","90.00","90.50","88.50","2.12M","-0.72%"
"Jul 23, 2019","90.65","91.50","91.50","90.60","2.93M","-1.47%"
"Jul 22, 2019","92.00","91.50","92.00","90.15","1.59M","-1.08%"
"Jul 19, 2019","93.00","91.80","93.00","90.50","4.81M","1.09%"
"Jul 18, 2019","92.00","90.00","92.35","90.00","8.07M","2.34%"
"Jul 17, 2019","89.90","89.90","89.90","88.00","5.55M","-0.11%"
"Jul 16, 2019","90.00","84.40","90.20","84.30","20.56M","7.27%"
"Jul 15, 2019","83.90","81.80","83.95","81.75","13.73M","3.52%"
"Jul 12, 2019","81.05","80.50","82.00","80.40","4.73M","1.06%"
